Month,Grade,Region,Is_Active_Region,Regional_Price,National_Price,Seasonal_Impact,Local_Production_Volume,Local_Export_Volume,Global_Production_Volume,Global_Consumption_Volume,Temperature,Rainfall,Exchange_Rate,Inflation_Rate,Fuel_Price
2021-05-01,h2,ratnapura,1,1638.67,1961.67,1,2370.0,940.7,20856.0,19920.0,27.28,258.98,199.5847,4.5,111
2021-05-01,h2,colombo,1,3050.7704001839925,1961.67,1,2370.0,940.7,20856.0,19920.0,27.28,258.98,199.5847,4.5,111
2021-05-01,h2,kalutara,1,1800.0,1961.67,1,2370.0,940.7,20856.0,19920.0,27.28,258.98,199.5847,4.5,111
2021-05-01,h2,galle,1,2122.33,1961.67,1,2370.0,940.7,20856.0,19920.0,27.28,258.98,199.5847,4.5,111
2021-05-01,h2,matara,1,2109.67,1961.67,1,2370.0,940.7,20856.0,19920.0,27.28,258.98,199.5847,4.5,111
2021-05-01,h2,hambantota,1,2138.33,1961.67,1,2370.0,940.7,20856.0,19920.0,27.28,258.98,199.5847,4.5,111
2021-05-01,h_faq,ratnapura,0,3050.7704001839925,1855.67,1,2370.0,940.7,20856.0,19920.0,27.28,258.98,199.5847,4.5,111
2021-05-01,h_faq,colombo,0,3050.7704001839925,1855.67,1,2370.0,940.7,20856.0,19920.0,27.28,258.98,199.5847,4.5,111
2021-05-01,h_faq,kalutara,0,3050.7704001839925,1855.67,1,2370.0,940.7,20856.0,19920.0,27.28,258.98,199.5847,4.5,111
2021-05-01,h_faq,galle,0,3050.7704001839925,1855.67,1,2370.0,940.7,20856.0,19920.0,27.28,258.98,199.5847,4.5,111
2021-05-01,h_faq,matara,1,1855.67,1855.67,1,2370.0,940.7,20856.0,19920.0,27.28,258.98,199.5847,4.5,111
2021-05-01,h_faq,hambantota,0,3050.7704001839925,1855.67,1,2370.0,940.7,20856.0,19920.0,27.28,258.98,199.5847,4.5,111
2021-06-01,alba,ratnapura,1,2837.5,3041.88,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,alba,colombo,0,3050.7704001839925,3041.88,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,alba,kalutara,1,3050.0,3041.88,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,alba,galle,1,3175.0,3041.88,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,alba,matara,1,3105.0,3041.88,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,alba,hambantota,0,3050.7704001839925,3041.88,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,c5sp,ratnapura,1,2688.0,2733.88,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,c5sp,colombo,1,3050.7704001839925,2733.88,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,c5sp,kalutara,1,2672.5,2733.88,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,c5sp,galle,1,2775.0,2733.88,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,c5sp,matara,1,2800.0,2733.88,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,c5sp,hambantota,0,3050.7704001839925,2733.88,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,c5,ratnapura,1,2608.0,2550.0,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,c5,colombo,1,3050.7704001839925,2550.0,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,c5,kalutara,1,2533.5,2550.0,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,c5,galle,1,2675.0,2550.0,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,c5,matara,1,2658.5,2550.0,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,c5,hambantota,1,2675.0,2550.0,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,c4,ratnapura,1,2466.5,2388.08,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,c4,colombo,1,3050.7704001839925,2388.08,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,c4,kalutara,1,2362.5,2388.08,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,c4,galle,1,2590.0,2388.08,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,c4,matara,1,2584.5,2388.08,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,c4,hambantota,1,2575.0,2388.08,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,h1,ratnapura,1,2058.0,2148.7,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,h1,colombo,1,3050.7704001839925,2148.7,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,h1,kalutara,1,1902.5,2148.7,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,h1,galle,1,2257.5,2148.7,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,h1,matara,1,2280.5,2148.7,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,h1,hambantota,1,2245.0,2148.7,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,h2,ratnapura,1,1633.0,2003.6,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,h2,colombo,1,3050.7704001839925,2003.6,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,h2,kalutara,1,1800.0,2003.6,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,h2,galle,1,2167.5,2003.6,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,h2,matara,1,2217.5,2003.6,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,h2,hambantota,1,2200.0,2003.6,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,h_faq,ratnapura,0,3050.7704001839925,1865.0,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,h_faq,colombo,0,3050.7704001839925,1865.0,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,h_faq,kalutara,0,3050.7704001839925,1865.0,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,h_faq,galle,0,3050.7704001839925,1865.0,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,h_faq,matara,1,1865.0,1865.0,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-06-01,h_faq,hambantota,0,3050.7704001839925,1865.0,1,3555.0,940.7,14088.0,14940.0,26.8,132.157,199.8161,5.2,111
2021-07-01,alba,ratnapura,1,3054.0,3141.69,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,alba,colombo,0,3050.7704001839925,3141.69,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,alba,kalutara,1,3100.0,3141.69,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,alba,galle,1,3200.0,3141.69,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,alba,matara,1,3225.25,3141.69,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,alba,hambantota,0,3050.7704001839925,3141.69,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,c5sp,ratnapura,1,2745.75,2792.61,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,c5sp,colombo,1,2800.0,2792.61,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,c5sp,kalutara,1,2762.5,2792.61,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,c5sp,galle,1,2806.25,2792.61,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,c5sp,matara,1,2858.25,2792.61,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,c5sp,hambantota,0,3050.7704001839925,2792.61,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,c5,ratnapura,1,2650.0,2587.95,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,c5,colombo,1,2700.0,2587.95,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,c5,kalutara,1,2592.25,2587.95,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,c5,galle,1,2737.5,2587.95,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,c5,matara,1,2666.25,2587.95,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,c5,hambantota,1,2663.5,2587.95,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,c4,ratnapura,1,2445.25,2440.3,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,c4,colombo,1,2650.0,2440.3,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,c4,kalutara,1,2460.0,2440.3,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,c4,galle,1,2616.25,2440.3,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,c4,matara,1,2584.75,2440.3,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,c4,hambantota,1,2586.25,2440.3,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,h1,ratnapura,1,2016.5,2257.5,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,h1,colombo,1,2300.0,2257.5,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,h1,kalutara,1,1920.0,2257.5,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,h1,galle,1,2340.0,2257.5,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,h1,matara,1,2307.5,2257.5,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,h1,hambantota,1,2257.5,2257.5,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,h2,ratnapura,1,1716.5,2046.75,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,h2,colombo,1,2100.0,2046.75,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,h2,kalutara,1,1800.0,2046.75,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,h2,galle,1,2251.25,2046.75,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,h2,matara,1,2240.5,2046.75,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,h2,hambantota,1,2211.67,2046.75,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,h_faq,ratnapura,0,3050.7704001839925,1924.5,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,h_faq,colombo,0,3050.7704001839925,1924.5,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,h_faq,kalutara,0,3050.7704001839925,1924.5,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,h_faq,galle,0,3050.7704001839925,1924.5,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,h_faq,matara,1,1924.5,1924.5,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-07-01,h_faq,hambantota,0,3050.7704001839925,1924.5,1,3555.0,752.6,13152.0,14940.0,26.59,138.0385,199.9778,5.7,111
2021-08-01,alba,ratnapura,1,3077.67,3157.58,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,alba,colombo,0,3050.7704001839925,3157.58,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,alba,kalutara,1,3100.0,3157.58,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,alba,galle,1,3150.0,3157.58,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,alba,matara,1,3302.67,3157.58,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,alba,hambantota,0,3050.7704001839925,3157.58,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,c5sp,ratnapura,1,2827.67,2814.82,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,c5sp,colombo,1,2800.0,2814.82,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,c5sp,kalutara,1,2760.0,2814.82,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,c5sp,galle,1,2788.33,2814.82,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,c5sp,matara,1,2891.67,2814.82,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,c5sp,hambantota,0,3050.7704001839925,2814.82,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,c5,ratnapura,1,2660.0,2615.52,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,c5,colombo,1,2700.0,2615.52,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,c5,kalutara,1,2595.0,2615.52,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,c5,galle,1,2715.0,2615.52,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,c5,matara,1,2727.67,2615.52,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,c5,hambantota,1,2700.0,2615.52,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,c4,ratnapura,1,2488.67,2476.19,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,c4,colombo,1,2600.0,2476.19,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,c4,kalutara,1,2460.0,2476.19,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,c4,galle,1,2650.0,2476.19,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,c4,matara,1,2588.67,2476.19,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,c4,hambantota,1,2650.0,2476.19,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,h1,ratnapura,1,2066.33,2182.16,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,h1,colombo,1,2300.0,2182.16,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,h1,kalutara,1,1930.0,2182.16,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,h1,galle,1,2305.0,2182.16,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,h1,matara,1,2316.0,2182.16,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,h1,hambantota,1,2250.0,2182.16,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,h2,ratnapura,1,1816.67,2063.8,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,h2,colombo,1,2100.0,2063.8,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,h2,kalutara,1,1800.0,2063.8,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,h2,galle,1,2250.0,2063.8,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,h2,matara,1,2228.33,2063.8,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,h2,hambantota,1,2216.67,2063.8,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,h_faq,ratnapura,0,3050.7704001839925,1843.33,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,h_faq,colombo,0,3050.7704001839925,1843.33,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,h_faq,kalutara,0,3050.7704001839925,1843.33,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,h_faq,galle,0,3050.7704001839925,1843.33,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,h_faq,matara,1,1843.33,1843.33,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-08-01,h_faq,hambantota,0,3050.7704001839925,1843.33,1,2370.0,2822.2,17196.0,14940.0,26.29,132.2365,200.4965,6.0,111
2021-09-01,alba,ratnapura,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,alba,colombo,0,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,alba,kalutara,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,alba,galle,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,alba,matara,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,alba,hambantota,0,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,c5sp,ratnapura,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,c5sp,colombo,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,c5sp,kalutara,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,c5sp,galle,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,c5sp,matara,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,c5sp,hambantota,0,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,c5,ratnapura,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,c5,colombo,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,c5,kalutara,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,c5,galle,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,c5,matara,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,c5,hambantota,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,c4,ratnapura,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,c4,colombo,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,c4,kalutara,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,c4,galle,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,c4,matara,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,c4,hambantota,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,h1,ratnapura,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,h1,colombo,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,h1,kalutara,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,h1,galle,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,h1,matara,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,h1,hambantota,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,h2,ratnapura,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,h2,colombo,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,h2,kalutara,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,h2,galle,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,h2,matara,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,h2,hambantota,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,h_faq,ratnapura,0,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,h_faq,colombo,0,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,h_faq,kalutara,0,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,h_faq,galle,0,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,h_faq,matara,1,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-09-01,h_faq,hambantota,0,3050.7704001839925,2988.638175824176,1,1185.0,2822.2,21708.0,19920.0,26.59,170.1795,201.9858,5.7,111
2021-10-01,alba,ratnapura,1,3100.0,3230.54,1,2370.0,2822.2,27156.0,24900.0,26.35,341.852,201.0899,7.6,111
2021-10-01,alba,colombo,0,3050.7704001839925,3230.54,1,2370.0,2822.2,27156.0,24900.0,26.35,341.852,201.0899,7.6,111
2021-10-01,alba,kalutara,1,3108.25,3230.54,1,2370.0,2822.2,27156.0,24900.0,26.35,341.852,201.0899,7.6,111
2021-10-01,alba,galle,1,3350.0,3230.54,1,2370.0,2822.2,27156.0,24900.0,26.35,341.852,201.0899,7.6,111
2021-10-01,alba,matara,1,3409.75,3230.54,1,2370.0,2822.2,27156.0,24900.0,26.35,341.852,201.0899,7.6,111
2021-10-01,alba,hambantota,0,3050.7704001839925,3230.54,1,2370.0,2822.2,27156.0,24900.0,26.35,341.852,201.0899,7.6,111
2021-10-01,c5sp,ratnapura,1,2872.75,2854.42,1,2370.0,2822.2,27156.0,24900.0,26.35,341.852,201.0899,7.6,111
2021-10-01,c5sp,colombo,1,3050.7704001839925,2854.42,1,2370.0,2822.2,27156.0,24900.0,26.35,341.852,201.0899,7.6,111
2021-10-01,c5sp,kalutara,1,2760.0,2854.42,1,2370.0,2822.2,27156.0,24900.0,26.35,341.852,201.0899,7.6,111
2021-10-01,c5sp,galle,1,2825.0,2854.42,1,2370.0,2822.2,27156.0,24900.0,26.35,341.852,201.0899,7.6,111
2021-10-01,c5sp,matara,1,2954.25,2854.42,1,2370.0,2822.2,27156.0,24900.0,26.35,341.852,201.0899,7.6,111
2021-10-01,c5sp,hambantota,0,3050.7704001839925,2854.42,1,2370.0,2822.2,27156.0,24900.0,26.35,341.852,201.0899,7.6,111
2021-10-01,c5,ratnapura,1,2672.75,2589.0,1,2370.0,2822.2,27156.0,24900.0,26.35,341.852,201.0899,7.6,111
2021-10-01,c5,colombo,1,3050.7704001839925,2589.0,1,2370.0,2822.2,27156.0,24900.0,26.35,341.852,201.0899,7.6,111
2021-10-01,c5,kalutara,1,2595.0,2589.0,1,2370.0,2822.2,27156.0,24900.0,26.35,341.852,201.0899,7.6,111
2021-10-01,c5,galle,1,2700.0,2589.0,1,2370.0,2822.2,27156.0,24900.0,26.35,341.852,201.0899,7.6,111
2021-10-01,c5,matara,1,2714.0,2589.0,1,2370.0,2822.2,27156.0,24900.0,26.35,341.852,201.0899,7.6,111
